latitude,longitude,depth_avg,navigable,time,wind_speed_10m,wind_direction_10m,navigable_wind,blocked_seamark,is_buoy,navigable_final
38.37504828734492,4.269076,-2666.0479,True,2025-06-01T21:00,13.8,93.0,True,False,False,True
38.37504828734492,4.269076,-2666.0479,True,2025-06-01T22:00,14.7,96.0,True,False,False,True
38.37504828734492,4.269076,-2666.0479,True,2025-06-01T23:00,15.6,95.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T00:00,7.0,90.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T01:00,7.2,90.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T02:00,7.6,89.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T03:00,8.2,89.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T04:00,8.7,91.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T05:00,9.2,94.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T06:00,9.3,91.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T07:00,9.3,94.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T08:00,8.9,100.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T09:00,8.6,104.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T10:00,7.8,104.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T11:00,7.7,100.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T13:00,7.4,88.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T14:00,8.0,84.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T15:00,8.6,85.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T16:00,9.2,84.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T18:00,11.3,88.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T19:00,11.7,89.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T20:00,12.8,92.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T21:00,13.8,93.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.311076,-2673.1467,True,2025-06-01T23:00,15.6,95.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T01:00,7.2,90.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T03:00,8.2,89.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T04:00,8.6,91.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T05:00,9.2,94.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T06:00,9.3,91.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T07:00,9.2,94.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T08:00,8.9,99.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T09:00,8.6,104.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T10:00,7.8,104.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T11:00,7.5,99.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T13:00,7.4,88.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T14:00,8.0,84.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T15:00,8.6,85.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T16:00,9.2,85.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T18:00,11.3,88.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T19:00,11.7,89.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T20:00,12.8,92.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T21:00,13.6,93.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.353076,-2668.3477,True,2025-06-01T23:00,15.8,95.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T01:00,7.2,90.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T03:00,8.2,89.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T04:00,8.6,91.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T05:00,9.2,94.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T06:00,9.3,91.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T07:00,9.2,94.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T08:00,8.9,99.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T09:00,8.6,104.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T10:00,7.8,104.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T11:00,7.5,99.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T13:00,7.4,88.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T14:00,8.0,84.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T15:00,8.6,85.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T16:00,9.2,85.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T18:00,11.3,88.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T19:00,11.7,89.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T20:00,12.8,92.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T21:00,13.6,93.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.395076,-2711.305,True,2025-06-01T23:00,15.8,95.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T01:00,7.2,90.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T03:00,8.2,90.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T04:00,8.6,91.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T05:00,9.2,94.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T06:00,9.3,90.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T08:00,8.8,98.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T09:00,8.4,103.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T10:00,7.6,105.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T11:00,7.3,99.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T13:00,7.4,88.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T14:00,8.2,85.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T15:00,8.8,85.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T16:00,9.2,85.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T18:00,11.3,87.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T19:00,11.7,89.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T20:00,12.8,91.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T21:00,13.6,93.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.437076,-2685.257,True,2025-06-01T23:00,15.8,95.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T01:00,7.2,90.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T04:00,8.6,91.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T05:00,9.0,92.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T06:00,9.1,90.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T08:00,8.8,98.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T09:00,8.4,103.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T10:00,7.6,103.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T11:00,7.1,99.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T14:00,8.2,85.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T15:00,8.8,86.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T18:00,11.3,87.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T19:00,11.7,88.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T20:00,12.6,91.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T21:00,13.6,92.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.479076,-2694.171,True,2025-06-01T23:00,16.0,95.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T01:00,7.2,90.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T04:00,8.6,91.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T05:00,9.0,92.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T06:00,9.1,90.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T08:00,8.8,98.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T09:00,8.4,103.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T10:00,7.6,103.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T11:00,7.1,99.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T14:00,8.2,85.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T15:00,8.8,86.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T18:00,11.3,87.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T19:00,11.7,88.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T20:00,12.6,91.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T21:00,13.6,92.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.521076,-2706.9893,True,2025-06-01T23:00,16.0,95.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T01:00,7.2,90.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T04:00,8.4,91.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T05:00,9.0,92.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T06:00,9.1,90.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T08:00,8.8,96.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T09:00,8.2,102.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T10:00,7.4,104.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T11:00,6.9,98.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T14:00,8.2,85.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T15:00,8.8,86.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T18:00,11.3,87.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T19:00,11.7,88.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T20:00,12.6,91.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T21:00,13.6,92.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.563076,-2717.0886,True,2025-06-01T23:00,15.8,94.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T01:00,7.0,90.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T04:00,8.4,91.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T05:00,9.0,94.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T06:00,9.1,90.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T08:00,8.8,96.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T09:00,7.9,101.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T10:00,7.2,103.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T11:00,6.7,98.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T14:00,8.2,85.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T15:00,9.0,86.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T18:00,11.3,87.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T19:00,11.5,88.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T20:00,12.6,91.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T21:00,13.6,92.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.605076,-2722.145,True,2025-06-01T23:00,15.8,94.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T00:00,7.0,88.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T01:00,7.0,90.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T02:00,7.4,88.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T04:00,8.4,91.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T05:00,9.0,94.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T06:00,9.1,90.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T08:00,8.8,96.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T09:00,7.9,101.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T10:00,7.2,103.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T11:00,6.7,98.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T12:00,7.0,95.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T14:00,8.2,85.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T15:00,9.0,86.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T18:00,11.3,87.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T19:00,11.5,88.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T20:00,12.6,91.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T21:00,13.6,92.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T22:00,14.6,95.0,True,False,False,True
38.37504828734492,4.647076,-2718.6868,True,2025-06-01T23:00,15.8,94.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T00:00,6.8,88.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T01:00,7.0,90.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T02:00,7.2,90.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T04:00,8.4,91.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T05:00,8.8,94.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T06:00,8.9,90.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T08:00,8.8,96.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T09:00,7.7,100.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T10:00,7.0,103.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T11:00,6.7,98.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T12:00,7.0,93.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T14:00,8.4,85.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T15:00,9.0,86.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T18:00,11.1,86.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T19:00,11.5,88.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T20:00,12.4,90.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T21:00,13.4,92.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T22:00,14.4,95.0,True,False,False,True
38.37504828734492,4.689076,-2733.9358,True,2025-06-01T23:00,15.6,94.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T00:00,6.8,88.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T01:00,7.0,92.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T02:00,7.2,90.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T04:00,8.4,93.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T05:00,8.8,94.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T06:00,8.9,90.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T08:00,8.8,95.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T09:00,7.7,100.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T10:00,7.0,103.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T11:00,6.7,97.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T12:00,7.0,93.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T14:00,8.4,85.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T15:00,9.0,86.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T18:00,10.9,86.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T19:00,11.5,88.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T20:00,12.4,90.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T21:00,13.4,92.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T22:00,14.4,95.0,True,False,False,True
38.37504828734492,4.731076,-2751.3584,True,2025-06-01T23:00,15.4,94.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T00:00,6.8,88.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T01:00,7.0,92.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T02:00,7.2,90.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T03:00,8.0,90.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T04:00,8.4,93.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T05:00,8.8,94.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T06:00,8.9,90.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T07:00,9.1,92.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T08:00,8.8,95.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T09:00,7.7,100.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T10:00,7.0,103.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T11:00,6.7,97.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T12:00,7.0,93.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T13:00,7.6,89.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T14:00,8.4,85.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T15:00,9.0,86.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T16:00,9.4,85.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T17:00,9.8,84.0,True,False,False,True
38.37504828734492,4.773076,-2764.6917,True,2025-06-01T18:00,10.9,86.0,True,False,False,True
